36.0,3.75,3.0,3.0,4.0,4.0,1.75,3.25,24.0,150.0,24.0,12.0,4.0,0.0,3.0,0.0,10.0,10.0,1.0,1.0,6.0,50.0,0.0,0.0,1.0,1.0,20.0,317.0,34.0,94.20952201,2.0,1.0
37.0,4.0,4.0,4.0,4.0,4.0,3.75,3.958333333,0.0,150.0,0.0,0.0,6.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,5.0,47.0,0.0,0.0,1.0,1.0,9.0,289.0,14.0,94.99999881,2.0,1.0
38.0,3.75,3.25,3.333333333,3.0,3.333333333,2.75,3.236111111,29.0,150.0,0.0,7.0,0.0,0.0,4.0,1.0,5.0,3.0,1.0,1.0,5.0,30.0,0.0,0.0,1.0,1.0,16.0,380.0,26.0,95.60952187,2.0,1.0
39.0,2.75,2.75,3.333333333,3.5,4.0,3.0,3.222222222,11.0,149.0,11.0,19.0,0.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,3.0,35.0,0.0,0.0,0.0,1.0,9.0,352.0,21.0,100.0,2.0,1.0
40.0,3.25,3.25,2.666666667,2.666666667,3.0,1.75,2.763888889,9.0,145.0,28.0,19.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,36.0,0.0,0.0,0.0,0.0,17.0,269.0,30.0,77.20000148,1.0,1.0
41.0,3.0,2.5,2.666666667,2.833333333,3.333333333,2.0,2.722222222,22.0,145.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,52.0,0.0,0.0,1.0,0.0,8.0,426.0,19.0,82.40952492,1.0,1.0
42.0,3.5,3.0,3.666666667,3.666666667,4.0,3.75,3.597222222,7.0,145.0,14.0,21.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,25.0,0.0,1.0,0.0,1.0,16.0,219.0,20.0,87.75237799,1.0,1.0
43.0,4.0,4.0,4.0,4.0,4.0,3.0,3.833333333,3.0,145.0,20.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,30.0,0.0,1.0,0.0,1.0,14.0,410.0,23.0,88.40952516,1.0,1.0
44.0,3.0,3.25,3.333333333,3.333333333,4.0,2.25,3.1944444439999997,12.0,145.0,15.0,11.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,31.0,0.0,1.0,0.0,1.0,16.0,311.0,41.0,89.60952163,1.0,1.0
45.0,2.75,3.0,3.0,2.166666667,3.666666667,2.0,2.763888889,25.0,145.0,8.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,4.0,31.0,0.0,0.0,0.0,1.0,12.0,279.0,26.0,89.75238204,1.0,1.0
46.0,4.0,4.0,4.0,4.0,4.0,3.0,3.833333333,14.0,145.0,16.0,0.0,9.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,5.0,29.0,0.0,0.0,1.0,1.0,17.0,439.0,31.0,94.26666498,2.0,1.0
47.0,3.5,3.0,4.0,2.666666667,3.0,2.75,3.152777778,22.0,145.0,41.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,38.0,0.0,0.0,1.0,1.0,27.0,506.0,49.0,95.08571625,2.0,1.0
48.0,3.75,3.0,3.333333333,2.833333333,2.333333333,1.5,2.791666667,3.0,145.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,19.0,0.0,1.0,0.0,1.0,11.0,229.0,23.0,95.68571448,2.0,1.0
49.0,2.5,3.5,4.0,3.333333333,4.0,1.75,3.1805555560000003,26.0,140.0,6.0,14.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,27.0,0.0,1.0,0.0,1.0,19.0,529.0,40.0,95.94285488,2.0,1.0
50.0,2.75,3.0,3.333333333,3.5,3.333333333,3.0,3.152777778,32.0,140.0,17.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,34.0,1.0,0.0,0.0,1.0,25.0,537.0,65.0,96.20000124,2.0,1.0
51.0,3.0,3.0,3.0,3.166666667,3.0,3.25,3.0694444439999997,13.0,140.0,0.0,5.0,11.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,6.0,46.0,0.0,0.0,1.0,1.0,9.0,288.0,25.0,96.34285569,2.0,1.0
52.0,4.0,4.0,4.0,3.666666667,4.0,1.5,3.527777778,25.0,140.0,0.0,22.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,2.0,21.0,0.0,1.0,0.0,1.0,15.0,325.0,44.0,96.54285908,2.0,1.0
53.0,2.25,2.5,4.0,2.833333333,2.666666667,3.0,2.875,44.0,140.0,10.0,10.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,39.0,0.0,0.0,0.0,1.0,20.0,494.0,57.0,96.79999948,2.0,1.0
54.0,3.25,3.0,2.0,2.5,1.6666666669999999,3.75,2.6944444439999997,15.0,140.0,21.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,15.0,257.0,38.0,97.20000029,2.0,1.0
55.0,2.75,2.75,3.333333333,2.833333333,3.0,1.0,2.611111111,33.0,140.0,14.0,0.0,0.0,0.0,8.0,0.0,3.0,3.0,1.0,1.0,4.0,50.0,0.0,0.0,1.0,1.0,15.0,289.0,24.0,97.74285555,2.0,1.0
56.0,2.75,2.75,3.333333333,3.0,3.333333333,3.25,3.0694444439999997,0.0,140.0,5.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,22.0,0.0,1.0,0.0,1.0,8.0,302.0,12.0,97.94285893,2.0,1.0
57.0,3.5,3.75,3.666666667,2.5,4.0,2.75,3.361111111,8.0,140.0,0.0,18.0,0.0,0.0,20.0,0.0,3.0,3.0,1.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,6.0,296.0,20.0,98.00000191,2.0,1.0
58.0,2.5,2.5,2.0,2.666666667,3.0,1.5,2.361111111,32.0,140.0,13.0,3.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,0.0,3.0,42.0,0.0,0.0,1.0,1.0,19.0,351.0,31.0,98.28571677,2.0,1.0
59.0,2.75,2.75,3.333333333,2.833333333,3.333333333,2.5,2.916666667,3.0,140.0,13.0,15.0,0.0,0.0,5.0,1.0,50.0,40.0,1.0,1.0,3.0,53.0,0.0,0.0,0.0,1.0,31.0,283.0,73.0,99.14285541,2.0,1.0
60.0,2.75,3.75,4.0,3.833333333,4.0,2.75,3.513888889,9.0,140.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,36.0,0.0,0.0,1.0,0.0,8.0,165.0,13.0,100.0,2.0,1.0
61.0,3.5,3.75,4.0,3.666666667,4.0,3.5,3.736111111,59.0,140.0,0.0,3.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,42.0,0.0,0.0,1.0,1.0,21.0,291.0,39.0,100.0,2.0,1.0
62.0,3.75,3.25,2.666666667,2.833333333,3.333333333,1.75,2.9305555560000003,7.0,140.0,53.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,12.0,324.0,24.0,100.0,2.0,1.0
63.0,2.25,2.75,3.666666667,3.5,2.666666667,3.0,2.972222222,28.0,137.0,4.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,37.0,1.0,0.0,1.0,0.0,17.0,331.0,61.0,60.50000191,1.0,1.0
64.0,2.5,2.75,3.333333333,2.5,2.666666667,0.75,2.416666667,0.0,130.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,20.0,0.0,1.0,0.0,0.0,3.0,10.0,6.0,4.500000179,0.0,0.0
65.0,1.75,1.25,3.0,1.6666666669999999,2.666666667,3.25,2.263888889,18.0,130.0,8.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,1.0,1.0,3.0,46.0,0.0,0.0,1.0,1.0,10.0,282.0,24.0,95.88571191,2.0,1.0
66.0,3.5,3.5,2.333333333,2.333333333,2.333333333,3.0,2.833333333,17.0,130.0,9.0,0.0,6.0,10.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,24.0,0.0,1.0,0.0,1.0,22.0,476.0,39.0,96.34285569,2.0,1.0
67.0,4.0,3.25,3.666666667,3.5,3.333333333,3.0,3.458333333,15.0,130.0,10.0,10.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,3.0,23.0,0.0,1.0,0.0,1.0,19.0,326.0,33.0,96.74285649999999,2.0,1.0
68.0,3.75,3.25,3.0,3.0,3.0,2.75,3.125,36.0,130.0,10.0,20.0,6.0,16.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,26.0,0.0,0.0,1.0,1.0,29.0,664.0,68.0,97.66666889,2.0,1.0
69.0,3.75,3.5,4.0,3.333333333,4.0,2.25,3.472222222,23.0,130.0,13.0,9.0,0.0,0.0,8.0,0.0,3.0,3.0,1.0,1.0,3.0,23.0,0.0,0.0,0.0,1.0,12.0,268.0,36.0,97.94285893,2.0,1.0
70.0,2.75,2.75,4.0,3.0,2.666666667,2.25,2.902777778,35.0,130.0,30.0,3.0,19.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,42.0,0.0,0.0,1.0,1.0,23.0,325.0,44.0,99.14285541,2.0,1.0
71.0,3.25,3.0,4.0,3.333333333,3.666666667,0.75,3.0,14.0,130.0,16.0,6.0,6.0,0.0,2.0,1.0,10.0,5.0,1.0,1.0,6.0,61.0,0.0,0.0,0.0,1.0,13.0,283.0,22.0,100.0,2.0,1.0
72.0,3.75,4.0,4.0,3.333333333,4.0,2.25,3.5555555560000003,12.0,124.0,6.0,6.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,10.0,236.0,21.0,74.59999919,1.0,1.0
73.0,3.0,2.75,3.333333333,2.666666667,3.333333333,2.5,2.9305555560000003,13.0,124.0,4.0,21.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,4.0,20.0,1.0,1.0,0.0,0.0,18.0,245.0,52.0,81.14285469,1.0,1.0
74.0,3.75,3.75,4.0,4.0,4.0,2.25,3.625,14.0,124.0,8.0,0.0,9.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,46.0,0.0,0.0,1.0,1.0,22.0,447.0,50.0,87.55238056,1.0,1.0
75.0,2.75,2.75,3.333333333,3.0,3.0,2.0,2.8055555560000003,0.0,124.0,0.0,25.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,12.0,190.0,15.0,94.14285421,2.0,1.0
76.0,2.75,3.5,2.333333333,3.166666667,3.666666667,3.5,3.152777778,36.0,124.0,8.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,28.0,0.0,1.0,0.0,1.0,15.0,308.0,31.0,94.80000138,2.0,1.0
77.0,3.0,3.0,3.0,3.0,3.0,2.5,2.916666667,29.0,124.0,31.0,3.0,0.0,0.0,10.0,0.0,5.0,5.0,1.0,1.0,5.0,32.0,0.0,1.0,0.0,0.0,20.0,306.0,63.0,95.58571577,2.0,1.0
78.0,3.0,3.25,2.666666667,3.0,3.666666667,2.5,3.013888889,8.0,123.0,10.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,20.0,0.0,1.0,0.0,0.0,12.0,244.0,27.0,74.28571582,1.0,1.0
79.0,1.75,2.0,1.6666666669999999,2.666666667,2.333333333,1.75,2.027777778,17.0,123.0,24.0,6.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,20.0,0.0,1.0,0.0,0.0,12.0,208.0,36.0,81.00000024,1.0,1.0
80.0,4.0,4.0,4.0,4.0,4.0,3.0,3.833333333,58.0,123.0,5.0,12.0,4.0,15.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,64.0,0.0,0.0,1.0,1.0,16.0,971.0,69.0,87.55238056,1.0,1.0
81.0,2.75,1.5,2.0,1.8333333330000001,3.0,3.0,2.347222222,26.0,123.0,23.0,10.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,32.0,0.0,0.0,1.0,1.0,20.0,326.0,43.0,94.14285421,2.0,1.0
82.0,2.5,2.25,3.0,3.333333333,4.0,3.0,3.013888889,9.0,123.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,37.0,0.0,0.0,1.0,1.0,11.0,346.0,32.0,94.54285502,2.0,1.0
83.0,3.5,3.5,4.0,4.0,4.0,1.5,3.416666667,27.0,123.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,43.0,0.0,0.0,1.0,0.0,14.0,312.0,43.0,95.40952444,2.0,1.0
84.0,2.5,3.0,3.0,2.833333333,3.0,2.5,2.8055555560000003,17.0,122.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,1.0,6.0,53.0,0.0,0.0,1.0,0.0,11.0,219.0,16.0,74.28571582,1.0,1.0
85.0,4.0,3.75,4.0,4.0,4.0,3.0,3.791666667,4.0,122.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,0.0,0.0,10.0,234.0,13.0,80.86666465,1.0,1.0
86.0,3.25,4.0,3.333333333,2.666666667,3.333333333,2.0,3.097222222,0.0,122.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,3.0,50.0,0.0,0.0,1.0,0.0,12.0,221.0,15.0,86.31904721,1.0,1.0
87.0,2.5,2.0,2.666666667,2.5,2.666666667,2.25,2.430555556,20.0,122.0,9.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,6.0,32.0,0.0,0.0,1.0,1.0,10.0,237.0,32.0,94.14285421,2.0,1.0
88.0,1.5,2.0,3.0,2.833333333,3.0,2.5,2.472222222,22.0,122.0,4.0,7.0,0.0,5.0,5.0,1.0,7.0,4.0,1.0,1.0,5.0,42.0,0.0,0.0,1.0,0.0,16.0,247.0,22.0,94.54285502,2.0,1.0
89.0,3.25,3.5,3.333333333,3.666666667,4.0,4.0,3.625,16.0,122.0,29.0,8.0,0.0,4.0,8.0,1.0,0.0,0.0,1.0,1.0,5.0,56.0,0.0,0.0,0.0,1.0,18.0,383.0,36.0,95.40952444,2.0,1.0
90.0,0.5,2.0,4.0,4.0,4.0,4.0,3.083333333,22.0,121.0,23.0,9.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,5.0,33.0,0.0,0.0,1.0,0.0,17.0,289.0,34.0,73.60000014,1.0,1.0
91.0,3.75,3.75,4.0,3.5,4.0,3.75,3.791666667,8.0,121.0,8.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,46.0,0.0,0.0,0.0,0.0,13.0,337.0,22.0,80.68571687,1.0,1.0
92.0,3.75,4.0,4.0,3.0,3.666666667,2.25,3.4444444439999997,52.0,121.0,14.0,9.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,0.0,1.0,0.0,0.0,20.0,634.0,83.0,86.28571629999999,1.0,1.0
93.0,3.0,3.0,2.0,2.333333333,2.0,2.5,2.472222222,33.0,121.0,16.0,14.0,0.0,7.0,2.0,0.0,5.0,5.0,1.0,1.0,6.0,42.0,0.0,0.0,1.0,1.0,15.0,463.0,25.0,94.14285421,2.0,1.0
94.0,3.0,2.75,3.0,2.666666667,3.0,2.5,2.8194444439999997,17.0,121.0,37.0,18.0,0.0,0.0,8.0,1.0,4.0,4.0,1.0,1.0,5.0,43.0,0.0,0.0,1.0,1.0,18.0,370.0,35.0,94.28571463,2.0,1.0
95.0,4.0,4.0,3.333333333,3.166666667,4.0,1.0,3.25,11.0,121.0,22.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,16.0,0.0,1.0,0.0,1.0,16.0,292.0,28.0,95.34285665,2.0,1.0
96.0,1.5,3.0,2.666666667,2.5,3.333333333,1.5,2.416666667,0.0,120.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,1.0,1.0,4.0,31.0,0.0,0.0,1.0,0.0,4.0,15.0,4.0,5.9999998660000005,0.0,0.0
97.0,2.5,3.0,3.0,2.5,3.0,3.0,2.833333333,7.0,120.0,23.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,3.0,20.0,0.0,1.0,0.0,0.0,13.0,210.0,17.0,60.04285812,1.0,1.0
98.0,4.0,4.0,4.0,4.0,4.0,3.0,3.833333333,18.0,120.0,4.0,7.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,34.0,0.0,0.0,1.0,0.0,16.0,216.0,40.0,64.54285979,1.0,1.0
99.0,2.5,3.0,3.0,2.333333333,3.0,2.75,2.763888889,19.0,120.0,26.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,3.0,39.0,0.0,1.0,0.0,0.0,12.0,229.0,30.0,66.18571281,1.0,1.0
100.0,3.0,3.25,3.333333333,2.5,3.333333333,2.0,2.902777778,25.0,120.0,10.0,9.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,27.0,0.0,0.0,1.0,0.0,19.0,265.0,44.0,67.74285436,1.0,1.0
101.0,2.0,1.75,3.0,2.333333333,3.333333333,2.0,2.402777778,12.0,120.0,0.0,4.0,0.0,0.0,3.0,1.0,6.0,5.0,1.0,1.0,5.0,48.0,0.0,0.0,1.0,0.0,3.0,131.0,10.0,70.14285922,1.0,1.0
102.0,0.75,2.5,2.333333333,2.166666667,2.0,1.25,1.8333333330000001,0.0,120.0,4.0,3.0,0.0,0.0,4.0,1.0,5.0,5.0,0.0,0.0,4.0,56.0,0.0,0.0,1.0,0.0,10.0,261.0,11.0,70.34285665,1.0,1.0
103.0,2.25,2.5,3.0,2.5,3.0,1.75,2.5,3.0,120.0,21.0,0.0,0.0,0.0,4.0,1.0,8.0,5.0,1.0,1.0,3.0,52.0,0.0,0.0,1.0,0.0,4.0,114.0,8.0,70.80000043,1.0,1.0
